year,Country,AverageTemperature,AverageTemperatureUncertainty,EmissionsKilotonnesCO2Equivalent,GreenhouseEmissionType,yearlyEmissionsKT
1990,Denmark,-17.87033333333333,0.5906666666666668,54306.4333356516,CO2,211961.2455179528
1990,Denmark,-17.87033333333333,0.5906666666666668,71470.183211674,GHG-Indirect-CO2,211961.2455179528
1990,Denmark,-17.87033333333333,0.5906666666666668,70245.5311531394,GHG,211961.2455179528
1990,Denmark,-17.87033333333333,0.5906666666666668,8082.7076134516,CH4,211961.2455179528
1990,Denmark,-17.87033333333333,0.5906666666666668,7813.98220403621,N2O,211961.2455179528
1990,Denmark,-17.87033333333333,0.5906666666666668,42.408,SF6,211961.2455179528
1990,Estonia,6.698583333333332,0.36508333333333337,36666.0272974484,CO2,119895.50615489091
1990,Estonia,6.698583333333332,0.36508333333333337,39965.168718297,GHG-Indirect-CO2,119895.50615489091
1990,Estonia,6.698583333333332,0.36508333333333337,39965.168718297,GHG,119895.50615489091
1990,Estonia,6.698583333333332,0.36508333333333337,1912.19338766312,CH4,119895.50615489091
1990,Estonia,6.698583333333332,0.36508333333333337,1386.94803318539,N2O,119895.50615489091
1990,Finland,2.943250000000001,0.26458333333333334,56950.8481820202,CO2,213492.55346573135
1990,Finland,2.943250000000001,0.26458333333333334,71338.5623970918,GHG-Indirect-CO2,213492.55346573135
1990,Finland,2.943250000000001,0.26458333333333334,71076.9955343198,GHG,213492.55346573135
1990,Finland,2.943250000000001,0.26458333333333334,0.024024986,HFC,213492.55346573135
1990,Finland,2.943250000000001,0.26458333333333334,7744.71648814565,CH4,213492.55346573135
1990,Finland,2.943250000000001,0.26458333333333334,6328.71648460905,N2O,213492.55346573135
1990,Finland,2.943250000000001,0.26458333333333334,0.207057,PFCs,213492.55346573135
1990,Finland,2.943250000000001,0.26458333333333334,52.483297558872,SF6,213492.55346573135
1990,France,14.038833333333335,0.23841666666666672,400652.624020681,CO2,1649186.6312137225
1990,France,14.038833333333335,0.23841666666666672,551057.029623151,GHG-Indirect-CO2,1649186.6312137225
1990,France,14.038833333333335,0.23841666666666672,549064.800795286,GHG,1649186.6312137225
1990,France,14.038833333333335,0.23841666666666672,4402.19994328629,HFC,1649186.6312137225
1990,France,14.038833333333335,0.23841666666666672,68916.2451844809,CH4,1649186.6312137225
1990,France,14.038833333333335,0.23841666666666672,16.480883198436,NF3,1649186.6312137225
1990,France,14.038833333333335,0.23841666666666672,67665.0963966015,N2O,1649186.6312137225
1990,France,14.038833333333335,0.23841666666666672,5190.38858384413,PFCs,1649186.6312137225
1990,France,14.038833333333335,0.23841666666666672,2221.76578319338,SF6,1649186.6312137225
1990,Germany,9.6895,0.21966666666666668,1052238.2340002,CO2,3749485.94610387
1990,Germany,9.6895,0.21966666666666668,1249828.64870129,GHG-Indirect-CO2,3749485.94610387
1990,Germany,9.6895,0.21966666666666668,1249828.64870129,GHG,3749485.94610387
1990,Germany,9.6895,0.21966666666666668,50.32,HFC,3749485.94610387
1990,Germany,9.6895,0.21966666666666668,119234.769548572,CH4,3749485.94610387
1990,Germany,9.6895,0.21966666666666668,6.88,NF3,3749485.94610387
1990,Germany,9.6895,0.21966666666666668,65188.8516268817,N2O,3749485.94610387
1990,Germany,9.6895,0.21966666666666668,3060.2315,PFCs,3749485.94610387
1990,Germany,9.6895,0.21966666666666668,4343.638131636,SF6,3749485.94610387
1990,Germany,9.6895,0.21966666666666668,5705.723894,HFC-PFC-mix,3749485.94610387
1990,Greece,15.499333333333333,0.29808333333333337,83403.7199982216,CO2,314149.4762495156
1990,Greece,15.499333333333333,0.29808333333333337,104716.492083172,GHG-Indirect-CO2,314149.4762495156
1990,Greece,15.499333333333333,0.29808333333333337,104716.492083172,GHG,314149.4762495156
1990,Greece,15.499333333333333,0.29808333333333337,1182.816,HFC,314149.4762495156
1990,Greece,15.499333333333333,0.29808333333333337,12534.1245971224,CH4,314149.4762495156
1990,Greece,15.499333333333333,0.29808333333333337,7402.64281402762,N2O,314149.4762495156
1990,Greece,15.499333333333333,0.29808333333333337,190.2597858,PFCs,314149.4762495156
1990,Greece,15.499333333333333,0.29808333333333337,2.928888,SF6,314149.4762495156
1990,Hungary,10.920333333333334,0.2770833333333333,73115.1986276439,CO2,282401.91577535257
1990,Hungary,10.920333333333334,0.2770833333333333,94133.9719251175,GHG-Indirect-CO2,282401.91577535257
1990,Hungary,10.920333333333334,0.2770833333333333,94133.9719251175,GHG,282401.91577535257
1990,Hungary,10.920333333333334,0.2770833333333333,11967.2425194782,CH4,282401.91577535257
1990,Hungary,10.920333333333334,0.2770833333333333,8664.9194671011,N2O,282401.91577535257
1990,Hungary,10.920333333333334,0.2770833333333333,375.722486894352,PFCs,282401.91577535257
1990,Hungary,10.920333333333334,0.2770833333333333,10.888824,SF6,282401.91577535257
1990,Iceland,1.7747500000000003,0.31525,2106.02606837613,CO2,10900.674026681185
1990,Iceland,1.7747500000000003,0.31525,3633.55800889373,GHG-Indirect-CO2,10900.674026681185
1990,Iceland,1.7747500000000003,0.31525,3633.55800889373,GHG,10900.674026681185
1990,Iceland,1.7747500000000003,0.31525,521.754007975608,CH4,10900.674026681185
1990,Iceland,1.7747500000000003,0.31525,510.039969148917,N2O,10900.674026681185
1990,Iceland,1.7747500000000003,0.31525,494.641568393072,PFCs,10900.674026681185
1990,Iceland,1.7747500000000003,0.31525,1.096395,SF6,10900.674026681185
1990,Ireland,10.312666666666667,0.22558333333333333,32768.5267614461,CO2,168344.2242602747
1990,Ireland,10.312666666666667,0.22558333333333333,56168.5479342269,GHG-Indirect-CO2,168344.2242602747
1990,Ireland,10.312666666666667,0.22558333333333333,56087.8381630239,GHG,168344.2242602747
1990,Ireland,10.312666666666667,0.22558333333333333,1.23409233310224,HFC,168344.2242602747
1990,Ireland,10.312666666666667,0.22558333333333333,14881.8267322304,CH4,168344.2242602747
1990,Ireland,10.312666666666667,0.22558333333333333,8402.25146514317,N2O,168344.2242602747
1990,Ireland,10.312666666666667,0.22558333333333333,0.11977,PFCs,168344.2242602747
1990,Ireland,10.312666666666667,0.22558333333333333,33.879341871144,SF6,168344.2242602747
1990,Italy,13.716916666666664,0.20516666666666664,436204.249867101,CO2,1565761.8015851707
1990,Italy,13.716916666666664,0.20516666666666664,521920.60052839,GHG-Indirect-CO2,1565761.8015851707
1990,Italy,13.716916666666664,0.20516666666666664,521920.60052839,GHG,1565761.8015851707
1990,Italy,13.716916666666664,0.20516666666666664,444.0,HFC,1565761.8015851707
1990,Italy,13.716916666666664,0.20516666666666664,54530.7700217967,CH4,1565761.8015851707
1990,Italy,13.716916666666664,0.20516666666666664,27427.1150136846,N2O,1565761.8015851707
1990,Italy,13.716916666666664,0.20516666666666664,2906.85506987091,PFCs,1565761.8015851707
1990,Italy,13.716916666666664,0.20516666666666664,407.610555937476,SF6,1565761.8015851707
1990,Japan,13.590583333333333,0.20275,1155993.61991868,CO2,3812228.8444915786
1990,Japan,13.590583333333333,0.20275,1270742.94816386,GHG-Indirect-CO2,3812228.8444915786
1990,Japan,13.590583333333333,0.20275,1270742.94816386,GHG,3812228.8444915786
1990,Japan,13.590583333333333,0.20275,15932.3098610065,HFC,3812228.8444915786
1990,Japan,13.590583333333333,0.20275,48582.354583789,CH4,3812228.8444915786
1990,Japan,13.590583333333333,0.20275,32.888772785924,NF3,3812228.8444915786
1990,Japan,13.590583333333333,0.20275,30812.4058184121,N2O,3812228.8444915786
1990,Japan,13.590583333333333,0.20275,6539.29933306031,PFCs,3812228.8444915786
1990,Japan,13.590583333333333,0.20275,12850.069876124,SF6,3812228.8444915786
1990,Latvia,7.325666666666668,0.2753333333333333,19794.2944546485,CO2,79105.34816950295
1990,Latvia,7.325666666666668,0.2753333333333333,26397.4022352212,GHG-Indirect-CO2,79105.34816950295
1990,Latvia,7.325666666666668,0.2753333333333333,26353.9729671409,GHG,79105.34816950295
1990,Latvia,7.325666666666668,0.2753333333333333,3671.25976256575,CH4,79105.34816950295
1990,Latvia,7.325666666666668,0.2753333333333333,2888.4187499266,N2O,79105.34816950295
1990,Liechtenstein,5.91725,0.4313333333333333,198.775112043709,CO2,458.3545013554732
1990,Liechtenstein,5.91725,0.4313333333333333,229.177250677737,GHG,458.3545013554732
1990,Liechtenstein,5.91725,0.4313333333333333,0.00010441014408,HFC,458.3545013554732
1990,Liechtenstein,5.91725,0.4313333333333333,19.5448681479855,CH4,458.3545013554732
1990,Liechtenstein,5.91725,0.4313333333333333,10.8571660758976,N2O,458.3545013554732
1990,Lithuania,7.978416666666665,0.22216666666666665,35812.8936845412,CO2,144570.84606328228
1990,Lithuania,7.978416666666665,0.22216666666666665,48190.2820210941,GHG-Indirect-CO2,144570.84606328228
1990,Lithuania,7.978416666666665,0.22216666666666665,48190.2820210941,GHG,144570.84606328228
1990,Lithuania,7.978416666666665,0.22216666666666665,7006.655486476,CH4,144570.84606328228
1990,Lithuania,7.978416666666665,0.22216666666666665,5370.7328500769,N2O,144570.84606328228
1990,Luxembourg,10.590916666666667,0.24883333333333335,11944.0073852812,CO2,25706.902523500765
1990,Luxembourg,10.590916666666667,0.24883333333333335,12853.4512617504,GHG,25706.902523500765
1990,Luxembourg,10.590916666666667,0.24883333333333335,7.15e-05,HFC,25706.902523500765
1990,Luxembourg,10.590916666666667,0.24883333333333335,619.79720020077,CH4,25706.902523500765
1990,Luxembourg,10.590916666666667,0.24883333333333335,288.770394487681,N2O,25706.902523500765
1990,Luxembourg,10.590916666666667,0.24883333333333335,0.876210280716,SF6,25706.902523500765
1990,Malta,19.56175,0.32591666666666663,1860.47364818374,CO2,6000.755347144712
1990,Malta,19.56175,0.32591666666666663,2000.25178238157,GHG-Indirect-CO2,6000.755347144712
1990,Malta,19.56175,0.32591666666666663,2000.25178238157,GHG,6000.755347144712
1990,Malta,19.56175,0.32591666666666663,78.2784946699763,CH4,6000.755347144712
1990,Malta,19.56175,0.32591666666666663,61.4890147278553,N2O,6000.755347144712
1990,Malta,19.56175,0.32591666666666663,0.0106248,SF6,6000.755347144712
1990,Monaco,10.135333333333334,0.31825,95.3851833205759,CO2,298.2408177469974
1990,Monaco,10.135333333333334,0.31825,99.4136059156658,GHG-Indirect-CO2,298.2408177469974
1990,Monaco,10.135333333333334,0.31825,99.4136059156658,GHG,298.2408177469974
1990,Monaco,10.135333333333334,0.31825,0.37654009653127,HFC,298.2408177469974
1990,Monaco,10.135333333333334,0.31825,1.78468944171875,CH4,298.2408177469974
1990,Monaco,10.135333333333334,0.31825,1.64555106483988,N2O,298.2408177469974
1990,Monaco,10.135333333333334,0.31825,0.221641992,SF6,298.2408177469974
1990,Netherlands,11.000333333333332,0.24,162497.559622722,CO2,665214.8276846755
1990,Netherlands,11.000333333333332,0.24,222182.482223075,GHG-Indirect-CO2,665214.8276846755
1990,Netherlands,11.000333333333332,0.24,221516.1727308,GHG,665214.8276846755
1990,Netherlands,11.000333333333332,0.24,5606.3288,HFC,665214.8276846755
1990,Netherlands,11.000333333333332,0.24,32906.2235822508,CH4,665214.8276846755
1990,Netherlands,11.000333333333332,0.24,17636.5109993368,N2O,665214.8276846755
1990,Netherlands,11.000333333333332,0.24,2662.85032187436,PFCs,665214.8276846755
1990,Netherlands,11.000333333333332,0.24,206.699404616436,SF6,665214.8276846755
1990,New Zealand,11.26933333333333,0.32116666666666666,25419.7716716116,CO2,197485.14143993132
1990,New Zealand,11.26933333333333,0.32116666666666666,65828.3804799771,GHG-Indirect-CO2,197485.14143993132
1990,New Zealand,11.26933333333333,0.32116666666666666,65828.3804799771,GHG,197485.14143993132
1990,New Zealand,11.26933333333333,0.32116666666666666,32157.5939588451,CH4,197485.14143993132
1990,New Zealand,11.26933333333333,0.32116666666666666,7326.58834952041,N2O,197485.14143993132
1990,New Zealand,11.26933333333333,0.32116666666666666,909.9257,PFCs,197485.14143993132
1990,New Zealand,11.26933333333333,0.32116666666666666,14.5008,SF6,197485.14143993132
1990,Norway,2.0665,0.29058333333333336,35694.8243978959,CO2,155765.31421538073
1990,Norway,2.0665,0.29058333333333336,51921.7714051269,GHG-Indirect-CO2,155765.31421538073
1990,Norway,2.0665,0.29058333333333336,51921.7714051269,GHG,155765.31421538073
1990,Norway,2.0665,0.29058333333333336,0.043896921,HFC,155765.31421538073
1990,Norway,2.0665,0.29058333333333336,6032.67910764945,CH4,155765.31421538073
1990,Norway,2.0665,0.29058333333333336,4200.88799506625,N2O,155765.31421538073
1990,Norway,2.0665,0.29058333333333336,3894.79917533,PFCs,155765.31421538073
1990,Norway,2.0665,0.29058333333333336,2098.53683226432,SF6,155765.31421538073
1990,Poland,9.231666666666667,0.2525,378782.539166168,CO2,1418987.9216855392
1990,Poland,9.231666666666667,0.2525,472995.97389518,GHG-Indirect-CO2,1418987.9216855392
1990,Poland,9.231666666666667,0.2525,472995.97389518,GHG,1418987.9216855392
1990,Poland,9.231666666666667,0.2525,67064.0400741522,CH4,1418987.9216855392
1990,Poland,9.231666666666667,0.2525,27007.524867479,N2O,1418987.9216855392
1990,Poland,9.231666666666667,0.2525,141.86978738,PFCs,1418987.9216855392
1990,Portugal,15.742750000000001,0.2841666666666667,45809.0714101803,CO2,181348.41391818103
1990,Portugal,15.742750000000001,0.2841666666666667,60552.0125545276,GHG-Indirect-CO2,181348.41391818103
1990,Portugal,15.742750000000001,0.2841666666666667,60398.2006818267,GHG,181348.41391818103
1990,Portugal,15.742750000000001,0.2841666666666667,10599.4817581936,CH4,181348.41391818103
1990,Portugal,15.742750000000001,0.2841666666666667,3989.64751345284,N2O,181348.41391818103
1990,Romania,10.226,0.26875000000000004,174731.886787722,CO2,764997.3688132437
1990,Romania,10.226,0.26875000000000004,254999.122937748,GHG-Indirect-CO2,764997.3688132437
1990,Romania,10.226,0.26875000000000004,254999.122937748,GHG,764997.3688132437
1990,Romania,10.226,0.26875000000000004,0.18119293223939,HFC,764997.3688132437
1990,Romania,10.226,0.26875000000000004,62314.7567421458,CH4,764997.3688132437
1990,Romania,10.226,0.26875000000000004,15496.6567854678,N2O,764997.3688132437
1990,Romania,10.226,0.26875000000000004,2455.166469,PFCs,764997.3688132437
1990,Romania,10.226,0.26875000000000004,0.47496048,SF6,764997.3688132437
1990,Slovakia,8.71675,0.3065833333333333,61837.5667856109,CO2,222814.5320533569
1990,Slovakia,8.71675,0.3065833333333333,74271.5106844523,GHG-Indirect-CO2,222814.5320533569
1990,Slovakia,8.71675,0.3065833333333333,74271.5106844523,GHG,222814.5320533569
1990,Slovakia,8.71675,0.3065833333333333,7121.2834186975,CH4,222814.5320533569
1990,Slovakia,8.71675,0.3065833333333333,4997.73829414391,N2O,222814.5320533569
1990,Slovakia,8.71675,0.3065833333333333,314.863818,PFCs,222814.5320533569
1990,Slovakia,8.71675,0.3065833333333333,0.058368,SF6,222814.5320533569
1990,Slovenia,10.726333333333331,0.3385833333333333,15088.3050462456,CO2,55849.34728933889
1990,Slovenia,10.726333333333331,0.3385833333333333,18616.4490964463,GHG-Indirect-CO2,55849.34728933889
1990,Slovenia,10.726333333333331,0.3385833333333333,18616.4490964463,GHG,55849.34728933889
1990,Slovenia,10.726333333333331,0.3385833333333333,2471.36093079217,CH4,55849.34728933889
1990,Slovenia,10.726333333333331,0.3385833333333333,839.364407323638,N2O,55849.34728933889
1990,Slovenia,10.726333333333331,0.3385833333333333,207.589632084881,PFCs,55849.34728933889
1990,Slovenia,10.726333333333331,0.3385833333333333,9.82908,SF6,55849.34728933889
1990,Spain,14.762083333333335,0.23491666666666666,230154.963134126,CO2,561201.7507685283
1990,Spain,14.762083333333335,0.23491666666666666,280600.875384264,GHG,561201.7507685283
1990,Spain,14.762083333333335,0.23491666666666666,3039.92,HFC,561201.7507685283
1990,Spain,14.762083333333335,0.23491666666666666,29575.3539622042,CH4,561201.7507685283
1990,Spain,14.762083333333335,0.23491666666666666,16602.6573419206,N2O,561201.7507685283
1990,Spain,14.762083333333335,0.23491666666666666,1164.3758772363,PFCs,561201.7507685283
1990,Spain,14.762083333333335,0.23491666666666666,63.6050687772,SF6,561201.7507685283
1990,Sweden,4.497916666666666,0.27191666666666664,57546.5432515479,CO2,215751.7787750635
1990,Sweden,4.497916666666666,0.27191666666666664,71917.2595916878,GHG-Indirect-CO2,215751.7787750635
1990,Sweden,4.497916666666666,0.27191666666666664,71917.2595916878,GHG,215751.7787750635
1990,Sweden,4.497916666666666,0.27191666666666664,4.6023464916,HFC,215751.7787750635
1990,Sweden,4.497916666666666,0.27191666666666664,7989.91210405711,CH4,215751.7787750635
1990,Sweden,4.497916666666666,0.27191666666666664,5840.75421505545,N2O,215751.7787750635
1990,Sweden,4.497916666666666,0.27191666666666664,433.718725744509,PFCs,215751.7787750635
1990,Sweden,4.497916666666666,0.27191666666666664,101.728948791336,SF6,215751.7787750635
1990,Switzerland,8.255583333333334,0.23208333333333334,44115.5340859731,CO2,160335.49832425086
1990,Switzerland,8.255583333333334,0.23208333333333334,53719.9849036934,GHG-Indirect-CO2,160335.49832425086
1990,Switzerland,8.255583333333334,0.23208333333333334,53307.7567102787,GHG,160335.49832425086
1990,Switzerland,8.255583333333334,0.23208333333333334,0.02478119072,HFC,160335.49832425086
1990,Switzerland,8.255583333333334,0.23208333333333334,6086.29442897972,CH4,160335.49832425086
1990,Switzerland,8.255583333333334,0.23208333333333334,2852.38191614305,N2O,160335.49832425086
1990,Switzerland,8.255583333333334,0.23208333333333334,116.515249727925,PFCs,160335.49832425086
1990,Switzerland,8.255583333333334,0.23208333333333334,137.0062482642,SF6,160335.49832425086
1990,Turkey,12.032499999999999,0.21508333333333338,146750.63697943,CO2,623319.9634286013
1990,Turkey,12.032499999999999,0.21508333333333338,207773.321142867,GHG-Indirect-CO2,623319.9634286013
1990,Turkey,12.032499999999999,0.21508333333333338,207773.321142867,GHG,623319.9634286013
1990,Turkey,12.032499999999999,0.21508333333333338,43820.3601995038,CH4,623319.9634286013
1990,Turkey,12.032499999999999,0.21508333333333338,16509.556832399,N2O,623319.9634286013
1990,Turkey,12.032499999999999,0.21508333333333338,692.7671315344,PFCs,623319.9634286013
1990,Ukraine,9.400833333333333,0.2334166666666667,693024.76655995,CO2,2813862.6113043814
1990,Ukraine,9.400833333333333,0.2334166666666667,937954.203768127,GHG-Indirect-CO2,2813862.6113043814
1990,Ukraine,9.400833333333333,0.2334166666666667,937954.203768127,GHG,2813862.6113043814
1990,Ukraine,9.400833333333333,0.2334166666666667,189322.963464903,CH4,2813862.6113043814
1990,Ukraine,9.400833333333333,0.2334166666666667,55370.6464880769,N2O,2813862.6113043814
1990,Ukraine,9.400833333333333,0.2334166666666667,235.819623398333,PFCs,2813862.6113043814
1990,Ukraine,9.400833333333333,0.2334166666666667,0.007631799084,SF6,2813862.6113043814
1990,United Kingdom,9.674583333333333,0.23241666666666672,596398.473207427,CO2,1600214.977112239
1990,United Kingdom,9.674583333333333,0.23241666666666672,800107.48855612,GHG,1600214.977112239
1990,United Kingdom,9.674583333333333,0.23241666666666672,14391.4266541955,HFC,1600214.977112239
1990,United Kingdom,9.674583333333333,0.23241666666666672,137607.97835943,CH4,1600214.977112239
1990,United Kingdom,9.674583333333333,0.23241666666666672,0.415006531756,NF3,1600214.977112239
1990,United Kingdom,9.674583333333333,0.23241666666666672,48778.6072992288,N2O,1600214.977112239
1990,United Kingdom,9.674583333333333,0.23241666666666672,1651.52685869244,PFCs,1600214.977112239
1990,United Kingdom,9.674583333333333,0.23241666666666672,1279.06117061339,SF6,1600214.977112239
1990,United States,9.521583333333334,0.18616666666666667,5115095.04749812,CO2,19191433.46900674
1990,United States,9.521583333333334,0.18616666666666667,6397144.48966891,GHG-Indirect-CO2,19191433.46900674
1990,United States,9.521583333333334,0.18616666666666667,6397144.48966891,GHG,19191433.46900674
1990,United States,9.521583333333334,0.18616666666666667,46288.8141837174,HFC,19191433.46900674
1990,United States,9.521583333333334,0.18616666666666667,773854.896420295,CH4,19191433.46900674
1990,United States,9.521583333333334,0.18616666666666667,47.921575666064,NF3,19191433.46900674
1990,United States,9.521583333333334,0.18616666666666667,406228.526625645,N2O,19191433.46900674
1990,United States,9.521583333333334,0.18616666666666667,24255.6715428449,PFCs,19191433.46900674
1990,United States,9.521583333333334,0.18616666666666667,31080.40615943,SF6,19191433.46900674
1990,United States,9.521583333333334,0.18616666666666667,293.2056632,HFC-PFC-mix,19191433.46900674
1991,Australia,22.48741666666667,0.14941666666666667,279741.639011863,CO2,1256022.1724815858
1991,Australia,22.48741666666667,0.14941666666666667,418674.057493862,GHG-Indirect-CO2,1256022.1724815858
1991,Australia,22.48741666666667,0.14941666666666667,418674.057493862,GHG,1256022.1724815858
1991,Australia,22.48741666666667,0.14941666666666667,1424.68352,HFC,1256022.1724815858
1991,Australia,22.48741666666667,0.14941666666666667,117744.641813952,CH4,1256022.1724815858
1991,Australia,22.48741666666667,0.14941666666666667,14923.4050205169,N2O,1256022.1724815858
1991,Australia,22.48741666666667,0.14941666666666667,4610.74329393256,PFCs,1256022.1724815858
1991,Australia,22.48741666666667,0.14941666666666667,228.944833597368,SF6,1256022.1724815858
1991,Austria,6.357916666666667,0.20208333333333336,65903.513308256,CO2,247910.71039820582
1991,Austria,6.357916666666667,0.20208333333333336,82636.9034660686,GHG-Indirect-CO2,247910.71039820582
1991,Austria,6.357916666666667,0.20208333333333336,82636.9034660686,GHG,247910.71039820582
1991,Austria,6.357916666666667,0.20208333333333336,3.88944,HFC,247910.71039820582
1991,Austria,6.357916666666667,0.20208333333333336,10462.0961886329,CH4,247910.71039820582
1991,Austria,6.357916666666667,0.20208333333333336,4460.64666458185,N2O,247910.71039820582
1991,Austria,6.357916666666667,0.20208333333333336,1192.61742216,PFCs,247910.71039820582
1991,Austria,6.357916666666667,0.20208333333333336,614.14044243786,SF6,247910.71039820582
1991,Belarus,6.895416666666666,0.1985,93649.166141388,CO2,376803.158783418
1991,Belarus,6.895416666666666,0.1985,125601.052927806,GHG-Indirect-CO2,376803.158783418
1991,Belarus,6.895416666666666,0.1985,125601.052927806,GHG,376803.158783418
1991,Belarus,6.895416666666666,0.1985,17258.1344516,CH4,376803.158783418
1991,Belarus,6.895416666666666,0.1985,14693.752334818,N2O,376803.158783418
1991,Belgium,9.709166666666667,0.18383333333333332,123130.652897225,CO2,446477.0982253166
